label,z0,z1
1.0,-0.26110339164733887,-0.9364679455757141
9.0,-1.090017318725586,-0.5490484237670898
1.0,-0.1844579577445984,-1.2532174587249756
9.0,-1.3231309652328491,1.6111125946044922
9.0,-0.6686921119689941,-1.4117250442504883
1.0,-0.29954978823661804,-1.2048686742782593
1.0,-0.5129150152206421,-0.24262160062789917
9.0,-0.6275453567504883,-2.095076322555542
9.0,-0.9547003507614136,1.1792700290679932
9.0,-0.9499099254608154,-0.9117528796195984
9.0,-0.7465506792068481,0.5289698839187622
9.0,-1.0918059349060059,1.551757574081421
1.0,-0.29007142782211304,-1.0694267749786377
9.0,-0.8759292364120483,-1.3484644889831543
9.0,-1.1125067472457886,0.37120169401168823
9.0,-0.9041509628295898,-0.942110538482666
1.0,-0.6133795976638794,-0.43760669231414795
1.0,-0.21856752038002014,-1.2238247394561768
1.0,-0.46555280685424805,-0.1807643473148346
1.0,-0.46072259545326233,-0.0740673840045929
1.0,-0.2583311200141907,-1.2821638584136963
9.0,-1.097090244293213,1.1387981176376343
9.0,-1.434049367904663,0.7061516046524048
9.0,-1.420728087425232,-1.3658008575439453
1.0,-0.2376580536365509,-0.7013144493103027
1.0,-0.39970627427101135,-1.0058815479278564
1.0,-0.5442647933959961,0.25196129083633423
1.0,-0.07509094476699829,-1.1488031148910522
1.0,-0.17644691467285156,-1.0546681880950928
9.0,-0.8852304220199585,-0.6094617247581482
1.0,-0.5559893846511841,-0.3685634136199951
1.0,-0.652383029460907,-0.4232689142227173
9.0,-1.0908821821212769,0.1977086365222931
9.0,-1.0880920886993408,0.4906187653541565
9.0,-1.2890336513519287,-1.3617291450500488
9.0,-1.115506887435913,0.08617392182350159
1.0,-0.42808353900909424,-0.5692143440246582
1.0,-0.5204051733016968,0.12235137820243835
1.0,-0.40740394592285156,-1.051849603652954
9.0,-0.9653702974319458,1.0840587615966797
1.0,-0.40868234634399414,-0.8571667075157166
9.0,-0.9159030914306641,-1.5773485898971558
9.0,-0.9814988374710083,0.9445879459381104
9.0,-0.8715022802352905,1.1497776508331299
1.0,-0.232136070728302,-1.2954025268554688
9.0,-0.9171873331069946,0.8585715889930725
1.0,-0.21019846200942993,-0.10630875825881958
1.0,-0.4978139400482178,0.02524372935295105
1.0,-0.49882063269615173,-0.42256247997283936
1.0,-0.6409752368927002,-0.03646993637084961
9.0,-1.3207017183303833,0.5406355857849121
9.0,-1.0082409381866455,0.7123548984527588
1.0,-0.15553998947143555,-0.3322007358074188
9.0,-1.0576858520507812,0.5702548027038574
1.0,-0.5078668594360352,-0.08785638213157654
9.0,-1.513250470161438,0.3369898200035095
1.0,-0.14320945739746094,-0.23484116792678833
9.0,-1.0286521911621094,0.26986441016197205
9.0,-1.3527944087982178,0.2546175718307495
1.0,-0.5010823011398315,-0.05264627933502197
9.0,-1.3703666925430298,0.4010089337825775
1.0,-0.25506675243377686,-0.610999345779419
1.0,-0.3246096968650818,-0.5388379096984863
9.0,-1.3003689050674438,-0.2576238512992859
9.0,-0.7986172437667847,0.33784008026123047
9.0,-1.0957014560699463,-0.15948188304901123
1.0,-0.3356095850467682,-0.4258105754852295
1.0,-0.5485711097717285,-0.04023939371109009
1.0,-0.5332204103469849,-0.13919252157211304
1.0,-0.44439634680747986,-0.14099568128585815
1.0,-0.29133448004722595,-0.3454928994178772
9.0,-1.2902414798736572,-0.22307425737380981
1.0,-0.5204418301582336,-0.033000826835632324
9.0,-1.0232808589935303,-0.7918750047683716
9.0,-1.0898563861846924,-0.7047562003135681
9.0,-1.1381357908248901,-0.10179606080055237
1.0,-0.5873884558677673,-0.3003983199596405
1.0,-0.27992135286331177,-0.33397114276885986
1.0,-0.5145933628082275,-0.2896984815597534
9.0,-1.2176268100738525,-0.06283056735992432
9.0,-1.388049602508545,-0.47484272718429565
9.0,2.286714553833008,-2.8751022815704346
1.0,-0.3985106647014618,-0.5350005626678467
1.0,-0.2700539231300354,-0.7955999970436096
9.0,-0.817263126373291,0.598751425743103
1.0,-0.3060471713542938,-0.3788796365261078
9.0,-1.3621118068695068,0.11508980393409729
1.0,-0.534292459487915,-0.3454568386077881
9.0,-1.2696294784545898,0.8884853720664978
1.0,-0.5978449583053589,-0.2694680690765381
1.0,-0.1427578330039978,-0.4615243077278137
9.0,-0.9452415704727173,0.7863985300064087
1.0,-0.2774777412414551,-0.6244897842407227
9.0,-0.8945921659469604,0.3170887529850006
9.0,-0.9580104351043701,0.3346118628978729
1.0,-0.4948514699935913,-0.04020833969116211
9.0,-1.3284333944320679,-0.22363093495368958
1.0,-0.6265442371368408,-0.32237759232521057
1.0,-0.48272034525871277,-0.5067565441131592
9.0,0.7833290100097656,-0.22830864787101746
1.0,-0.505752682685852,0.07915225625038147
1.0,-0.4794853925704956,-0.617372453212738
9.0,-1.1798121929168701,-0.4179586172103882
9.0,-1.4235291481018066,0.008320629596710205
9.0,-1.2147948741912842,1.9504530429840088
1.0,-0.4245182275772095,0.7573750615119934
1.0,-0.16071775555610657,-0.9393939971923828
1.0,-0.29984384775161743,0.0495724081993103
9.0,-1.0202492475509644,2.0194191932678223
1.0,-0.754133939743042,-0.10967379808425903
1.0,-0.3753567934036255,-0.8566786050796509
9.0,0.23667794466018677,2.332533359527588
9.0,-1.4106720685958862,0.19998005032539368
1.0,-0.3957148492336273,-1.0601372718811035
9.0,-0.11020675301551819,0.9047679901123047
1.0,-0.5311278700828552,-0.44526875019073486
9.0,-0.9332411289215088,-0.2303861379623413
9.0,-0.8878257274627686,1.293006420135498
9.0,-1.0024843215942383,-0.6022837162017822
1.0,-0.48291337490081787,-0.9318432807922363
1.0,-0.9354878067970276,-0.1728411614894867
9.0,-0.9961437582969666,0.13535743951797485
1.0,-0.5080050826072693,0.06068161129951477
1.0,-0.35814034938812256,-0.9448004364967346
9.0,-1.2111462354660034,-0.242398202419281
1.0,-0.5185352563858032,-0.6378375291824341
1.0,-0.31321075558662415,-1.0374282598495483
1.0,-0.35010895133018494,-0.5680997371673584
1.0,-0.2557404637336731,-1.0206271409988403
1.0,-0.5981445908546448,-0.22502991557121277
9.0,-1.2689578533172607,-0.5151486396789551
1.0,-0.3231927156448364,-1.1688151359558105
9.0,-0.8666086196899414,-0.6227630376815796
9.0,-1.0463920831680298,-0.6604540348052979
1.0,-0.29555124044418335,-1.1608593463897705
1.0,-0.25143033266067505,-1.190983772277832
1.0,-0.20391440391540527,-1.4428777694702148
9.0,-1.2909204959869385,-0.5333042144775391
9.0,-0.7267546653747559,0.6387652158737183
1.0,-0.34515467286109924,-0.6032801866531372
1.0,1.3568507432937622,1.0009297132492065
1.0,-0.5397346019744873,-0.41750237345695496
1.0,-0.3625013828277588,-0.5800858736038208
1.0,-0.8709368109703064,-0.17088711261749268
1.0,-0.37761178612709045,-0.656320333480835
9.0,-1.1177629232406616,-0.13530460000038147
1.0,-0.5552120208740234,-0.5248609781265259
9.0,-1.0793681144714355,1.6463006734848022
1.0,-0.46529918909072876,-0.6275403499603271
9.0,-0.9957603216171265,-0.1405676007270813
1.0,-0.47973740100860596,-0.05714920163154602
1.0,-0.5695595741271973,-0.28999805450439453
1.0,-0.6451393961906433,-0.36965107917785645
1.0,-0.5186249613761902,-0.3286224901676178
1.0,-0.5144689679145813,-0.3749127686023712
9.0,-0.6642000675201416,0.8630379438400269
9.0,-1.0381124019622803,0.22842839360237122
9.0,-0.877475917339325,-0.7063531875610352
1.0,-0.48162272572517395,-0.8027275800704956
1.0,-0.5360827445983887,0.22527769207954407
1.0,-0.33693820238113403,-0.6648401021957397
1.0,-0.2728134095668793,-0.6585587859153748
1.0,-0.521367609500885,-0.3761650323867798
9.0,-0.9523265361785889,-0.6437307000160217
1.0,-0.285834938287735,-1.0335824489593506
1.0,-0.5314192771911621,-0.3315941095352173
9.0,-0.9976698756217957,-0.24770939350128174
9.0,-1.1097768545150757,-0.16503626108169556
9.0,-0.801237940788269,0.7085654735565186
1.0,-0.3932635486125946,-0.18458440899848938
9.0,-1.121140718460083,0.45396795868873596
1.0,-0.35864317417144775,-0.44876980781555176
9.0,-0.7064584493637085,0.5806590914726257
1.0,-0.5131219625473022,-0.1030048131942749
1.0,-0.4352151155471802,-0.5070722699165344
1.0,-0.5054951906204224,-0.5006995797157288
1.0,-0.4878387749195099,-0.37385451793670654
9.0,-0.788531482219696,0.3863911032676697
9.0,-0.8424047827720642,2.0751607418060303
9.0,-0.7659463882446289,0.47893497347831726
1.0,-0.56915283203125,-0.34189003705978394
9.0,-0.8804202079772949,0.30571526288986206
9.0,-0.8031102418899536,0.19537699222564697
9.0,-1.0254708528518677,0.692810595035553
9.0,-0.7542009353637695,0.5947588682174683
1.0,-0.37401366233825684,-0.04019808769226074
9.0,-0.9789592027664185,-0.16112291812896729
1.0,-0.5049999952316284,-0.39912325143814087
1.0,-0.663241446018219,-0.2787640690803528
9.0,-0.7700692415237427,0.7585599422454834
1.0,-0.4892996847629547,-0.2515922486782074
9.0,-1.036669373512268,0.6992544531822205
1.0,-0.5564558506011963,-0.19835099577903748
1.0,-0.47182467579841614,-0.4199237823486328
9.0,-0.06489613652229309,0.5557807087898254
1.0,-0.5367925763130188,-0.2614862322807312
9.0,-0.833954930305481,1.104270577430725
1.0,-0.6149986386299133,-0.20543012022972107
1.0,-0.3456067144870758,-0.3542584478855133
9.0,-0.831056535243988,0.5604490041732788
1.0,-0.5537970066070557,-0.10383322834968567
9.0,-0.8795010447502136,0.7711302042007446
9.0,-0.7398409843444824,0.6495441794395447
1.0,-0.5904468297958374,-0.4267023205757141
9.0,-1.0537147521972656,0.373452365398407
1.0,-0.5256236791610718,-0.2815730571746826
1.0,-0.27365612983703613,0.5963177680969238
1.0,-0.5452322363853455,0.028384864330291748
1.0,-0.5324545502662659,-0.11017411947250366
9.0,-0.8686802387237549,0.5587350130081177
9.0,-0.9007889032363892,0.6988791227340698
1.0,-0.5188013315200806,-0.3450978994369507
1.0,-0.43433910608291626,-0.2632019817829132
9.0,0.43835771083831787,0.14190928637981415
1.0,-0.5461720824241638,-0.33106085658073425
1.0,-0.5128954648971558,-0.7149900794029236
1.0,-0.2875845730304718,-0.49229896068573
9.0,-1.2645889520645142,0.8087990283966064
9.0,-1.2671642303466797,2.0476415157318115
9.0,-0.9004773497581482,1.1672694683074951
9.0,-1.4205691814422607,0.008425265550613403
1.0,-0.44958391785621643,-0.533716082572937
1.0,-0.3518703579902649,-0.5449844598770142
1.0,-0.18804752826690674,-0.7415709495544434
1.0,-0.19534116983413696,-0.6961132287979126
9.0,-1.5321054458618164,1.7529386281967163
9.0,-1.5082955360412598,-0.5845519304275513
1.0,-0.49886512756347656,-0.39076441526412964
1.0,-0.6029123067855835,-0.11312341690063477
9.0,-1.5929489135742188,0.4532679319381714
1.0,-0.19794559478759766,-0.8097618222236633
9.0,0.24254345893859863,0.4506934583187103
1.0,-0.4975820481777191,0.5186787843704224
9.0,1.267964243888855,-1.3214466571807861
1.0,-0.42133629322052,-0.9564115405082703
9.0,-1.056239128112793,0.8258680105209351
1.0,-0.21835240721702576,-0.8374990820884705
1.0,-0.421047568321228,-0.70278000831604
9.0,-1.2693545818328857,-0.49063053727149963
1.0,-0.49688127636909485,-0.3106238543987274
1.0,-0.457235187292099,-0.18052110075950623
9.0,-1.312662959098816,-0.1663864552974701
9.0,0.3596368730068207,0.7980861663818359
1.0,-0.6059296727180481,-0.3943692743778229
9.0,-1.4673552513122559,-0.12673556804656982
9.0,-1.3666372299194336,-0.44906291365623474
9.0,0.20280730724334717,0.5638562440872192
1.0,-0.2022126019001007,-0.771393895149231
1.0,-0.3118956685066223,-0.7417168617248535
9.0,-1.4149229526519775,-0.7326915860176086
1.0,-0.5980823636054993,-0.06110328435897827
1.0,-0.5507687926292419,-0.04568159580230713
9.0,-1.2194147109985352,-1.2412257194519043
9.0,-1.362452745437622,-2.047964572906494
1.0,-0.502851128578186,0.18146181106567383
1.0,-0.6648342609405518,-0.39554327726364136
9.0,-0.6563717126846313,0.7584676742553711
9.0,-0.9384365677833557,-0.48914116621017456
1.0,-0.5118159651756287,0.23797214031219482
1.0,-0.4474114775657654,-4.920363426208496e-05
9.0,-1.1123285293579102,1.3856631517410278
1.0,-0.44003719091415405,-0.4155064821243286
1.0,-0.5721083879470825,0.2412363439798355
9.0,-0.6194305419921875,0.7669523358345032
1.0,-0.4997110962867737,0.07266199588775635
1.0,-0.5120670199394226,0.12685155868530273
1.0,-0.5964088439941406,-0.181954026222229
1.0,-0.5353611707687378,-0.1427849531173706
1.0,-0.4715189039707184,0.001642078161239624
1.0,-0.579168975353241,-0.19975066184997559
1.0,-0.5168106555938721,0.12280100584030151
1.0,-0.5222483277320862,0.04940676689147949
9.0,-0.8813207745552063,1.5329383611679077
9.0,-0.6771912574768066,1.0726032257080078
1.0,-0.5491191148757935,-0.009500980377197266
1.0,-0.3413907587528229,-0.4098796844482422
1.0,-0.5633608102798462,-0.13620609045028687
1.0,-0.36985889077186584,-0.8154284358024597
1.0,-0.5364538431167603,0.2190031111240387
9.0,-0.6434627771377563,0.6511577367782593
9.0,-0.7025996446609497,1.1181899309158325
9.0,-0.6103349924087524,0.8444710969924927
9.0,-0.7949560880661011,0.9677503108978271
1.0,-0.5039036273956299,-0.011873960494995117
1.0,-0.5097445249557495,-0.06006908416748047
9.0,-0.9058182835578918,0.9561023712158203
9.0,-0.6658541560173035,0.8814631700515747
9.0,-0.724143385887146,0.9662771224975586
1.0,-0.22980940341949463,-0.9078563451766968
1.0,-0.6509150266647339,-0.2022583782672882
9.0,-0.6635012626647949,0.8501927852630615
1.0,-0.5251268744468689,-0.08442726731300354
1.0,-0.5417159795761108,0.0173017680644989
1.0,-0.5555024147033691,-0.11246359348297119
9.0,-0.7464328408241272,0.4732447862625122
9.0,-0.6420810222625732,0.8508877754211426
9.0,-0.8565288782119751,0.41374409198760986
9.0,-1.1496175527572632,0.9082005620002747
9.0,-0.587248682975769,0.8355473279953003
1.0,-0.5075475573539734,-0.2043280303478241
1.0,-0.43039536476135254,-0.7314032912254333
9.0,-1.0985345840454102,-0.2962634563446045
9.0,-0.7462143898010254,0.6964409351348877
9.0,-1.0037208795547485,0.26151204109191895
1.0,-0.3394068777561188,-0.7409080266952515
9.0,-0.7889918684959412,0.1446869671344757
9.0,-1.3927531242370605,-0.15920323133468628
1.0,-0.20642727613449097,-0.9982554912567139
9.0,-1.118354082107544,-0.2432626485824585
9.0,-0.9202226400375366,-1.3805749416351318
1.0,-0.6032171249389648,-0.5546008348464966
1.0,-0.4631878137588501,-0.5569982528686523
1.0,-0.5024573802947998,0.518293023109436
9.0,1.8421688079833984,-1.800453782081604
1.0,-0.4923659563064575,-0.5444575548171997
9.0,-1.0116063356399536,-0.505281388759613
9.0,-1.1054167747497559,-0.36196792125701904
9.0,-1.156872272491455,-0.1096271276473999
9.0,-1.1812429428100586,-0.6698146462440491
1.0,-0.4659358859062195,-0.9488646984100342
9.0,-1.2003639936447144,0.44728073477745056
1.0,-0.4966542422771454,0.051693230867385864
9.0,-0.7055803537368774,0.7940850257873535
1.0,-0.7058018445968628,-0.11769676208496094
9.0,-2.1088128089904785,-0.30011188983917236
1.0,-0.5090601444244385,-0.8534285426139832
9.0,-1.1429202556610107,2.2876174449920654
1.0,-0.5364723205566406,-0.16499638557434082
9.0,-1.3606505393981934,-0.4087120294570923
9.0,-1.2266947031021118,-0.07205647230148315
1.0,-0.4253271222114563,-0.6521880626678467
9.0,-1.0911574363708496,0.7263216972351074
1.0,-0.5332987308502197,0.0057059526443481445
1.0,-0.395759642124176,-0.5189914107322693
1.0,-0.5506521463394165,-0.026339173316955566
1.0,-0.41603752970695496,-0.633610725402832
1.0,-0.5375411510467529,0.03157681226730347
1.0,-0.46920061111450195,-0.2794954180717468
9.0,-1.1900620460510254,-0.5274882316589355
9.0,-0.8068312406539917,0.07194435596466064
9.0,-1.2396150827407837,-0.1667749583721161
1.0,-0.5009260773658752,-0.08643040060997009
9.0,-1.2851383686065674,-1.162410020828247
9.0,-0.8053659200668335,0.6166043877601624
1.0,-0.5350069999694824,-0.38894668221473694
9.0,-1.0139796733856201,0.7576780915260315
9.0,-1.1801114082336426,-0.7910285592079163
1.0,-0.4060908555984497,-1.0604040622711182
1.0,-0.3108927607536316,-0.9293497800827026
1.0,-0.2390773594379425,-0.9790770411491394
1.0,-0.410086452960968,-0.5794612169265747
9.0,-0.9665079712867737,0.3714853823184967
9.0,-0.8458458185195923,0.31499215960502625
9.0,-1.2026578187942505,0.9874181747436523
1.0,-0.41910097002983093,-0.34252819418907166
1.0,-0.5038490295410156,-0.8080675601959229
1.0,-0.6433876752853394,-0.035314589738845825
9.0,-1.1989771127700806,0.2963029146194458
1.0,-0.19455641508102417,-1.1021544933319092
9.0,2.1697258949279785,-2.594048023223877
9.0,2.2571053504943848,-2.6483044624328613
1.0,-0.47735390067100525,-0.45998039841651917
9.0,-1.1817630529403687,-0.5005362033843994
9.0,-0.9213154315948486,0.5714738965034485
1.0,-0.6316252946853638,-0.5299974679946899
9.0,-0.9539878964424133,-0.6545616388320923
1.0,-0.5351625084877014,-0.021832138299942017
9.0,-0.9115018844604492,-0.6488168239593506
1.0,-0.24729692935943604,-1.2041277885437012
1.0,-0.48574817180633545,0.10858732461929321
9.0,-1.080705165863037,0.9971317052841187
1.0,-0.5563243627548218,-0.47145408391952515
9.0,-1.0329086780548096,0.11850649118423462
9.0,-0.7605328559875488,0.7349913716316223
1.0,-0.535873293876648,-0.03207126259803772
9.0,-0.8577760457992554,1.0457522869110107
9.0,-1.0091667175292969,-0.03150227665901184
9.0,-0.8896616697311401,-0.6976333856582642
1.0,-0.5293336510658264,-0.05408310890197754
9.0,-0.776599645614624,0.7509658336639404
1.0,-0.46123236417770386,-0.09971737861633301
1.0,-0.4841524362564087,-0.9666547775268555
1.0,-0.31148046255111694,-1.1562273502349854
9.0,-0.6337645053863525,0.49213719367980957
1.0,-0.327941358089447,-0.5325636863708496
1.0,-0.49755141139030457,0.12965267896652222
1.0,-0.3410370349884033,-0.862057089805603
9.0,-0.9038143157958984,0.009610950946807861
9.0,-1.2153105735778809,-0.4102543592453003
1.0,-0.30860912799835205,-1.0043752193450928
1.0,-0.49028027057647705,0.06500056385993958
1.0,-0.40041935443878174,-0.8228907585144043
1.0,-0.27303627133369446,-1.2132387161254883
9.0,-1.2015037536621094,-0.4181516170501709
9.0,-1.2247778177261353,0.4038417935371399
1.0,-0.4002828299999237,-0.9493187665939331
1.0,-0.6253993511199951,-0.31718993186950684
9.0,-1.398948311805725,0.2537941038608551
9.0,-1.3830811977386475,0.9210578203201294
9.0,-1.2571592330932617,0.854797899723053
9.0,-0.9140234589576721,-0.7111437320709229
9.0,-1.1876217126846313,0.32493817806243896
9.0,-1.287412166595459,-0.41052865982055664
1.0,-0.027883976697921753,0.12295055389404297
9.0,-1.2085694074630737,-0.028786391019821167
9.0,-1.5497335195541382,0.184309184551239
1.0,-0.5238626003265381,0.10938739776611328
1.0,-0.1793375015258789,-0.4127381145954132
9.0,-1.2513397932052612,0.21656891703605652
9.0,-1.287712812423706,-0.5442377328872681
1.0,-0.07201129198074341,-0.5217558741569519
9.0,-1.0939381122589111,0.1839386522769928
1.0,-0.5410394072532654,0.15694138407707214
9.0,-1.1432099342346191,0.11812824010848999
1.0,-0.03819313645362854,-1.1369211673736572
1.0,-0.49542319774627686,-0.31029635667800903
1.0,-0.1945704221725464,-0.3202980160713196
1.0,-0.23677170276641846,-0.5486243367195129
9.0,-0.700043797492981,0.5514605045318604
1.0,-0.18555372953414917,-0.356935054063797
1.0,-0.44434693455696106,-0.21123135089874268
9.0,-0.8483220338821411,0.9545525312423706
1.0,-0.2207728624343872,-0.35780611634254456
1.0,0.0521777868270874,-0.3132496476173401
9.0,-1.269597053527832,-0.0018278658390045166
9.0,-0.7166969180107117,0.7704504728317261
1.0,-0.5058606863021851,-0.0661158561706543
1.0,-0.45023781061172485,-0.47552457451820374
9.0,-0.700945258140564,0.6585657596588135
9.0,-1.5440402030944824,0.3051278293132782
1.0,-0.6517893075942993,-0.5247888565063477
1.0,-0.25002896785736084,-0.7828866243362427
1.0,-0.5670915246009827,-0.05551183223724365
9.0,-1.5552018880844116,-0.0734778642654419
1.0,-0.5386865139007568,0.09499818086624146
1.0,-0.43533605337142944,-0.14740699529647827
1.0,-0.43352174758911133,-0.7220559120178223
9.0,-0.9151375889778137,0.3104866147041321
1.0,-0.6056520938873291,-0.37750154733657837
1.0,-0.4174882173538208,-0.09817153215408325
9.0,-1.548662543296814,-0.2174774408340454
9.0,-0.7814183235168457,0.17069660127162933
9.0,-1.3969931602478027,-0.46291881799697876
1.0,-0.3775430917739868,-0.6123061180114746
1.0,-0.4857323169708252,0.21577420830726624
1.0,-0.326601505279541,-0.6263267993927002
9.0,-1.1379985809326172,-0.632240355014801
1.0,-0.38860583305358887,-0.6051842570304871
9.0,-1.3996710777282715,0.29798436164855957
1.0,-0.5320481657981873,-0.43643057346343994
1.0,-0.611056923866272,-0.030355840921401978
9.0,-0.7224216461181641,0.6721372604370117
9.0,0.1897847056388855,0.9520010948181152
9.0,-1.6510428190231323,0.3723108172416687
9.0,-1.479207992553711,-0.028182417154312134
1.0,-0.4620354175567627,-0.6172548532485962
9.0,-1.476834774017334,0.07968485355377197
1.0,-0.3765370547771454,-0.6105265021324158
1.0,-0.3164544701576233,-0.0780576765537262
1.0,-0.2829064130783081,-0.5921907424926758
9.0,-0.8497072458267212,0.3429564833641052
9.0,-0.897547721862793,1.4155522584915161
9.0,-1.4523742198944092,0.1714036762714386
1.0,-0.46266821026802063,-0.4311618208885193
9.0,-1.2616664171218872,0.15923893451690674
9.0,-1.4220422506332397,-0.13145017623901367
1.0,-0.4807261824607849,-0.2968907356262207
9.0,-1.2639524936676025,0.38847142457962036
1.0,-0.2869287133216858,-0.9212608933448792
9.0,-0.7149055004119873,1.5685248374938965
9.0,-1.543248176574707,0.21080750226974487
1.0,-0.3453465700149536,-0.6778457164764404
9.0,-1.5833368301391602,0.3912830650806427
1.0,-0.3742890954017639,-0.8639007806777954
1.0,-0.2948240041732788,-0.8084603548049927
1.0,-0.4236758351325989,-0.8251680731773376
1.0,-0.5258272886276245,0.12051159143447876
1.0,-0.5911368727684021,-0.4700721502304077
1.0,-0.5065586566925049,-0.8786346912384033
1.0,-0.3750882148742676,-0.7732679843902588
9.0,-0.761044979095459,1.244443416595459
9.0,-1.359957218170166,-0.29968103766441345
1.0,-0.5855610966682434,-0.6091178059577942
1.0,-0.27825862169265747,-1.046812653541565
9.0,-0.8375029563903809,0.9341380596160889
9.0,-1.1347318887710571,-0.49845510721206665
1.0,-0.4105455279350281,-0.7713680863380432
1.0,-0.5717312693595886,0.09643310308456421
9.0,-1.5161856412887573,-0.2418113648891449
9.0,-0.7701753973960876,0.6165457963943481
1.0,-0.2638446092605591,-0.876916766166687
9.0,-1.052168369293213,-0.38520628213882446
9.0,-1.4695141315460205,0.08958908915519714
1.0,-0.5887739658355713,-0.34878411889076233
1.0,-0.29661113023757935,-0.9749630689620972
1.0,-0.593607485294342,-0.3732062876224518
9.0,-1.3031564950942993,-0.20413777232170105
9.0,-1.1088019609451294,-0.18507856130599976
1.0,-0.4943729639053345,-0.5816086530685425
9.0,-0.9503598809242249,0.39999058842658997
1.0,-0.5104759931564331,-0.29903101921081543
1.0,-0.28709685802459717,-0.6940290927886963
1.0,-0.20248299837112427,-0.9391153454780579
1.0,-0.29549509286880493,-0.9974316954612732
9.0,-1.2027865648269653,-0.9685209393501282
1.0,-0.5431278347969055,0.020290374755859375
9.0,-1.4786790609359741,-0.04800167679786682
1.0,-0.5300014019012451,0.005875498056411743
1.0,-0.35364776849746704,-0.6164844036102295
9.0,-0.6767611503601074,0.6887722611427307
1.0,-0.6149795055389404,-0.43523120880126953
1.0,-0.34495359659194946,-0.8850384950637817
9.0,-1.4916634559631348,-0.35241639614105225
1.0,-0.45459258556365967,-0.8097454309463501
9.0,-1.3281538486480713,-0.34884771704673767
9.0,-0.6916109323501587,1.7623752355575562
1.0,-0.42285025119781494,-0.9852980375289917
9.0,-0.44919729232788086,-0.4559866487979889
9.0,-1.2530462741851807,0.3715788722038269
9.0,-1.230055570602417,-0.6211931109428406
9.0,-0.6603218913078308,0.6763014197349548
9.0,-0.7788493633270264,0.4453512728214264
1.0,-0.3188314139842987,-0.41204309463500977
9.0,-1.0977214574813843,-0.043974459171295166
9.0,-0.6586612462997437,0.8459133505821228
9.0,-0.9508262872695923,0.18654626607894897
1.0,-0.4281527101993561,-0.6163419485092163
9.0,-1.1702555418014526,1.5078494548797607
9.0,-0.8547049760818481,0.6266219019889832
9.0,-0.9712556004524231,0.28901219367980957
9.0,-0.7843508720397949,1.458878755569458
1.0,-0.4317615330219269,-0.5916520953178406
1.0,-0.4884175658226013,-0.1841350495815277
1.0,-0.501747190952301,-0.062058329582214355
9.0,-1.0337603092193604,-0.34262484312057495
1.0,-0.4937925934791565,-0.15366947650909424
9.0,-1.0648417472839355,-0.09655311703681946
1.0,1.0488953590393066,0.8698359131813049
9.0,-1.0231349468231201,-0.15875044465065002
9.0,-0.8596746921539307,0.5991106033325195
1.0,-0.5446212887763977,-0.48521456122398376
9.0,-1.158621072769165,0.04642164707183838
1.0,-0.4632592499256134,-0.2825271487236023
9.0,-1.2781614065170288,-0.35412371158599854
1.0,-0.4954507648944855,-0.5199915170669556
9.0,-1.0173910856246948,-0.0005036890506744385
1.0,-0.4602021276950836,-0.4257936179637909
1.0,-0.520476222038269,0.04045352339744568
1.0,-0.6326397657394409,-0.2271234691143036
1.0,-0.2621617913246155,-0.7906843423843384
9.0,-1.495389461517334,0.19736945629119873
1.0,-0.3946599066257477,-0.8170696496963501
1.0,-0.3881809115409851,-1.0844210386276245
1.0,-0.5467448830604553,-0.00839659571647644
1.0,-0.39740076661109924,-0.280280739068985
9.0,-1.1053346395492554,0.3051809072494507
1.0,-0.3578375279903412,-0.57710200548172
9.0,-0.6559714674949646,0.3584725260734558
9.0,-0.8008731007575989,0.20912203192710876
1.0,-0.4300583004951477,-0.6325064301490784
9.0,-1.3718205690383911,-0.09172827005386353
9.0,-1.3478591442108154,-0.276668906211853
9.0,-0.8913367986679077,0.2481044977903366
1.0,-0.3144349753856659,-0.6499922275543213
9.0,-1.2648077011108398,-1.0890594720840454
1.0,1.6474506855010986,0.7724799513816833
1.0,-0.4686354398727417,-0.5117577314376831
1.0,-0.2833819091320038,-0.8076047897338867
9.0,-1.190718173980713,-0.03019002079963684
1.0,-0.4965263307094574,-0.15153908729553223
9.0,-1.125824213027954,0.26266103982925415
1.0,-0.5545958876609802,-0.7273218631744385
1.0,-0.24364450573921204,-1.0737226009368896
1.0,-0.4738558828830719,-0.8272196054458618
1.0,-0.30702537298202515,-0.5685814619064331
1.0,-0.18789008259773254,-1.1100099086761475
1.0,-0.5765503644943237,-0.12121051549911499
1.0,-0.39183562994003296,-0.5789190530776978
9.0,-1.1544384956359863,1.2148644924163818
1.0,-0.4063509404659271,-0.7147051095962524
9.0,0.14422756433486938,1.4699077606201172
9.0,-0.8136428594589233,0.31395086646080017
1.0,-0.3351825177669525,-0.609686017036438
1.0,-0.5171211957931519,0.203704833984375
9.0,-1.102800965309143,-0.09581252932548523
9.0,-0.8691315054893494,0.38639405369758606
1.0,-0.2416917085647583,-0.7225674986839294
9.0,-1.524422526359558,0.3625892698764801
9.0,-0.9497432708740234,0.023846715688705444
9.0,-1.0770480632781982,-0.4454302489757538
1.0,-0.24726158380508423,-1.0097126960754395
1.0,-0.6013531684875488,-0.12324085831642151
9.0,-1.1202256679534912,-1.1520767211914062
1.0,-0.5144259929656982,-0.1306365430355072
1.0,-0.4222594201564789,-0.6653915643692017
9.0,-1.0331330299377441,-0.6411048173904419
